ID,unwing,wing,log2FoldChange,padj
CL2793.Contig4_All,33.4201285772432,4.5541281849495,3.27913948226936,0.0807139541922118
Unigene27519_All,29.7283775045737,3.46188340322989,3.14643009703642,0.0807139541922118
CL1936.Contig4_All,1221.54755127459,658.553522240567,4.9323765806429,0.0809130348259882
Unigene18461_All,37.9777291673887,6.590411855855,2.70178510027934,0.0809130348259882
Unigene24258_All,49.7598934827491,8.30031213581396,2.5452289494402,0.0809130348259882
CL658.Contig5_All,15289.0086466251,4459.68609250537,1.67633144425379,0.0809494965724393
Unigene27207_All,178.996971528205,41.8964758692078,1.74298070322681,0.0813620563796369
CL2850.Contig2_All,35.8710576116525,1.37654532935418,4.90378357358974,0.0824554470360341
CL163.Contig2_All,3248.3281389315,976.016618013908,1.56887786105494,0.0826948302924744
CL3294.Contig1_All,588.954124437788,186.295446579622,1.86812159273742,0.0830354160800165
CL2475.Contig1_All,149.448128208731,51.0218034092926,1.55453783315963,0.08375689744139
Unigene28000_All,29.3681221680506,3.07145980637357,3.6857578640263,0.0838874132057225
Unigene2778_All,249.793404278655,82.1087849564168,1.7023982879091,0.0848319021850125
CL305.Contig1_All,116.665055147231,30.9432672478721,1.8443314814619,0.0853214899849553
Unigene26134_All,31.5379977228822,1.37654532935418,4.7347888381493,0.0853214899849553
Unigene3876_All,145.247647263317,47.9614121567288,1.59907188997773,0.0853214899849553
Unigene10793_All,133.462854927956,44.6937347384744,1.5300099448133,0.0856813275654979
Unigene2944_All,150.646478043451,46.0487173043611,1.63747056679782,0.086160949898088
Unigene10444_All,106.004388895701,29.1867925313195,1.96212771824799,0.0861944332986521
Unigene1044_All,111.889097404812,31.8883488206812,1.92697738409626,0.086611843036956
Unigene2132_All,3183.31959420652,870.480286880698,1.81073608579941,0.0874695584606091
Unigene20517_All,492.10484621746,120.420577802117,1.49764171330425,0.087617385520117
Unigene22493_All,37.1010229631417,6.62591773863899,3.41679649155682,0.0877608099742948
CL3038.Contig3_All,810.64636101051,224.997409536816,1.70261994744025,0.088817412107017
CL904.Contig2_All,9357.38590007559,12940.3881921109,2.19576214801253,0.0888928214438619
Unigene1248_All,74.317699502689,15.464859363843,2.0409218455211,0.0888928214438619
CL2412.Contig3_All,58.1609576385621,12.1456475762419,2.33710604913155,0.0891767091049648
CL1984.Contig2_All,221.69056896905,88.1935932392893,1.33085438369569,0.0892584880609103
CL3194.Contig1_All,103.76474559374,29.3815728604469,2.02779333999795,0.0892584880609103
Unigene2977_All,277.499758223905,103.01330546539,1.52613559848805,0.0892584880609103
CL3264.Contig8_All,3475.29837156898,4693.94253018433,2.07512994001683,0.0899220788284409
CL1124.Contig2_All,118.652786973684,1.97921502465397,8.13957262509648,0.0899344817714455
Unigene4924_All,57.5663472919161,12.2312505456192,2.85037396991491,0.0906426429237304
Unigene15731_All,41.9058533334056,6.39868583725596,2.59961107157241,0.0907364801701157
Unigene3634_All,4642.05387083136,1096.48211459359,1.71368785985854,0.0913196521710672
Unigene5939_All,738.278882586639,227.350698812975,1.46991572290864,0.0914116170350298
CL3256.Contig2_All,58.7315711984328,6.11438528962138,3.10865353121728,0.0919170269419882
CL2305.Contig6_All,109.624490168596,17.4645944683414,2.31800240501912,0.0926970529228085
Unigene22587_All,272.115801820269,79.2677524757222,2.48160028376686,0.0930021141548434
Unigene16529_All,161.25753987158,60.1575514186943,1.42873155726276,0.0931165762255941
Unigene2975_All,658.512434354306,297.983346919525,1.20892447251593,0.0940299393421172
Unigene12749_All,72.4207154334872,19.1114972260137,1.94599262105584,0.0944050182652914
CL1496.Contig6_All,10960.8658702418,5947.66668215719,4.11103261104815,0.0963374867827983
CL3735.Contig6_All,73.0525149092287,14.4146974254353,2.20449323776066,0.0966625095758363
CL1849.Contig2_All,282.671244613703,105.822890426198,1.48274505425593,0.0974216173247908
Unigene17083_All,1045.89690803863,395.659912497796,1.52851888652301,0.0981619085539951
CL1936.Contig1_All,1623.96465198186,2701.06792180068,2.51811056443116,0.0986356117798679
Unigene6237_All,216.635787091402,15.7216682719749,2.79298989559305,0.0989076836513255
CL114.Contig3_All,1006.73029018078,493.213550075851,1.18846426634606,0.0990582248451282
CL2340.Contig1_All,192.573042010754,64.6802707150113,1.68729715734197,0.0990582248451282
Unigene28517_All,57.898312902927,10.6904708371687,2.81083947397383,0.0990582248451282
Unigene4912_All,777.278234280458,362.62674820934,1.094669118439,0.0990582248451282
CL3423.Contig1_All,1400.65366401512,1151.63577385739,1.75228976710121,0.0990882874812145
Unigene1408_All,91.7834455102278,20.6241372104687,2.14075667116078,0.0991192489283829
Unigene22551_All,42.9948480097452,8.08005179408914,3.08629254378642,0.0993603745236083
Unigene6810_All,512.303719381995,211.261927849154,1.1678510121371,0.0993603745236083
